trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
3_ETE_1_12,18:13:46,18:13:46,67,16,4588
3_ETE_1_12,18:14:43,18:14:43,70,17,4904
3_ETE_0_13,19:00:00,19:00:00,70,1,0
3_ETE_0_13,19:00:57,19:00:57,67,2,316
3_ETE_0_13,19:01:41,19:01:41,119,3,560
3_ETE_0_13,19:02:25,19:02:25,129,4,804
3_ETE_0_13,19:02:29,19:02:29,1,5,825
3_ETE_0_13,19:04:17,19:04:17,12,6,1424
3_ETE_0_13,19:06:20,19:06:20,23,7,2110
3_ETE_0_13,19:06:57,19:06:57,142,8,2313
3_ETE_0_13,19:07:15,19:07:15,87,9,2414
3_ETE_0_13,19:07:50,19:07:50,131,10,2609
3_ETE_0_13,19:08:53,19:08:53,102,11,2959
3_ETE_0_13,19:09:02,19:09:02,114,12,3010
3_ETE_0_13,19:11:25,19:11:25,41,13,3807
3_ETE_0_13,19:12:12,19:12:12,38,14,4070
3_ETE_0_13,19:13:11,19:13:11,136,15,4398
3_ETE_0_13,19:13:53,19:13:53,40,16,4631
3_ETE_0_13,19:14:42,19:14:42,8,17,4904
3_ETE_1_13,19:00:00,19:00:00,8,1,0
3_ETE_1_13,19:00:49,19:00:49,40,2,273
3_ETE_1_13,19:01:31,19:01:31,136,3,505
3_ETE_1_13,19:02:30,19:02:30,38,4,834
3_ETE_1_13,19:03:17,19:03:17,41,5,1097
3_ETE_1_13,19:05:40,19:05:40,114,6,1893
3_ETE_1_13,19:05:49,19:05:49,102,7,1945
3_ETE_1_13,19:06:52,19:06:52,131,8,2295
3_ETE_1_13,19:07:27,19:07:27,87,9,2490
3_ETE_1_13,19:07:45,19:07:45,142,10,2590
3_ETE_1_13,19:08:22,19:08:22,23,11,2793
3_ETE_1_13,19:10:26,19:10:26,12,12,3480
3_ETE_1_13,19:12:14,19:12:14,1,13,4078
3_ETE_1_13,19:12:18,19:12:18,129,14,4100
3_ETE_1_13,19:13:02,19:13:02,119,15,4344
3_ETE_1_13,19:13:46,19:13:46,67,16,4588
3_ETE_1_13,19:14:43,19:14:43,70,17,4904
3_DJF_0_1,8:00:00,8:00:00,70,1,0
3_DJF_0_1,8:00:57,8:00:57,67,2,316
3_DJF_0_1,8:01:41,8:01:41,119,3,560
3_DJF_0_1,8:02:25,8:02:25,129,4,804
3_DJF_0_1,8:02:29,8:02:29,1,5,825
3_DJF_0_1,8:04:17,8:04:17,12,6,1424
3_DJF_0_1,8:06:20,8:06:20,23,7,2110
3_DJF_0_1,8:06:57,8:06:57,142,8,2313
3_DJF_0_1,8:07:15,8:07:15,87,9,2414
3_DJF_0_1,8:07:50,8:07:50,131,10,2609
3_DJF_0_1,8:08:53,8:08:53,102,11,2959
3_DJF_0_1,8:09:02,8:09:02,114,12,3010
3_DJF_0_1,8:11:25,8:11:25,41,13,3807
3_DJF_0_1,8:12:12,8:12:12,38,14,4070
3_DJF_0_1,8:13:11,8:13:11,136,15,4398
3_DJF_0_1,8:13:53,8:13:53,40,16,4631
3_DJF_0_1,8:14:42,8:14:42,8,17,4904
3_DJF_1_1,8:00:00,8:00:00,8,1,0
3_DJF_1_1,8:00:49,8:00:49,40,2,273
3_DJF_1_1,8:01:31,8:01:31,136,3,505
3_DJF_1_1,8:02:30,8:02:30,38,4,834
3_DJF_1_1,8:03:17,8:03:17,41,5,1097
3_DJF_1_1,8:05:40,8:05:40,114,6,1893
3_DJF_1_1,8:05:49,8:05:49,102,7,1945
3_DJF_1_1,8:06:52,8:06:52,131,8,2295
3_DJF_1_1,8:07:27,8:07:27,87,9,2490
3_DJF_1_1,8:07:45,8:07:45,142,10,2590
3_DJF_1_1,8:08:22,8:08:22,23,11,2793
3_DJF_1_1,8:10:26,8:10:26,12,12,3480
3_DJF_1_1,8:12:14,8:12:14,1,13,4078
3_DJF_1_1,8:12:18,8:12:18,129,14,4100
3_DJF_1_1,8:13:02,8:13:02,119,15,4344
3_DJF_1_1,8:13:46,8:13:46,67,16,4588
3_DJF_1_1,8:14:43,8:14:43,70,17,4904
3_DJF_0_2,9:00:00,9:00:00,70,1,0
3_DJF_0_2,9:00:57,9:00:57,67,2,316
3_DJF_0_2,9:01:41,9:01:41,119,3,560
3_DJF_0_2,9:02:25,9:02:25,129,4,804
3_DJF_0_2,9:02:29,9:02:29,1,5,825
3_DJF_0_2,9:04:17,9:04:17,12,6,1424
3_DJF_0_2,9:06:20,9:06:20,23,7,2110
3_DJF_0_2,9:06:57,9:06:57,142,8,2313
3_DJF_0_2,9:07:15,9:07:15,87,9,2414
3_DJF_0_2,9:07:50,9:07:50,131,10,2609
3_DJF_0_2,9:08:53,9:08:53,102,11,2959
3_DJF_0_2,9:09:02,9:09:02,114,12,3010
3_DJF_0_2,9:11:25,9:11:25,41,13,3807
3_DJF_0_2,9:12:12,9:12:12,38,14,4070
3_DJF_0_2,9:13:11,9:13:11,136,15,4398
3_DJF_0_2,9:13:53,9:13:53,40,16,4631
3_DJF_0_2,9:14:42,9:14:42,8,17,4904
3_DJF_1_2,9:00:00,9:00:00,8,1,0
3_DJF_1_2,9:00:49,9:00:49,40,2,273
3_DJF_1_2,9:01:31,9:01:31,136,3,505
3_DJF_1_2,9:02:30,9:02:30,38,4,834
3_DJF_1_2,9:03:17,9:03:17,41,5,1097
3_DJF_1_2,9:05:40,9:05:40,114,6,1893
3_DJF_1_2,9:05:49,9:05:49,102,7,1945
3_DJF_1_2,9:06:52,9:06:52,131,8,2295
3_DJF_1_2,9:07:27,9:07:27,87,9,2490
3_DJF_1_2,9:07:45,9:07:45,142,10,2590
3_DJF_1_2,9:08:22,9:08:22,23,11,2793
3_DJF_1_2,9:10:26,9:10:26,12,12,3480
3_DJF_1_2,9:12:14,9:12:14,1,13,4078
3_DJF_1_2,9:12:18,9:12:18,129,14,4100
3_DJF_1_2,9:13:02,9:13:02,119,15,4344
3_DJF_1_2,9:13:46,9:13:46,67,16,4588
3_DJF_1_2,9:14:43,9:14:43,70,17,4904
3_DJF_0_3,10:00:00,10:00:00,70,1,0
3_DJF_0_3,10:00:57,10:00:57,67,2,316
3_DJF_0_3,10:01:41,10:01:41,119,3,560
3_DJF_0_3,10:02:25,10:02:25,129,4,804
3_DJF_0_3,10:02:29,10:02:29,1,5,825
3_DJF_0_3,10:04:17,10:04:17,12,6,1424
3_DJF_0_3,10:06:20,10:06:20,23,7,2110
3_DJF_0_3,10:06:57,10:06:57,142,8,2313
3_DJF_0_3,10:07:15,10:07:15,87,9,2414
3_DJF_0_3,10:07:50,10:07:50,131,10,2609
3_DJF_0_3,10:08:53,10:08:53,102,11,2959
3_DJF_0_3,10:09:02,10:09:02,114,12,3010
3_DJF_0_3,10:11:25,10:11:25,41,13,3807
3_DJF_0_3,10:12:12,10:12:12,38,14,4070
3_DJF_0_3,10:13:11,10:13:11,136,15,4398
3_DJF_0_3,10:13:53,10:13:53,40,16,4631
3_DJF_0_3,10:14:42,10:14:42,8,17,4904
3_DJF_1_3,10:00:00,10:00:00,8,1,0
3_DJF_1_3,10:00:49,10:00:49,40,2,273
3_DJF_1_3,10:01:31,10:01:31,136,3,505
3_DJF_1_3,10:02:30,10:02:30,38,4,834
3_DJF_1_3,10:03:17,10:03:17,41,5,1097
3_DJF_1_3,10:05:40,10:05:40,114,6,1893
3_DJF_1_3,10:05:49,10:05:49,102,7,1945
3_DJF_1_3,10:06:52,10:06:52,131,8,2295
3_DJF_1_3,10:07:27,10:07:27,87,9,2490
3_DJF_1_3,10:07:45,10:07:45,142,10,2590
3_DJF_1_3,10:08:22,10:08:22,23,11,2793
3_DJF_1_3,10:10:26,10:10:26,12,12,3480
3_DJF_1_3,10:12:14,10:12:14,1,13,4078
3_DJF_1_3,10:12:18,10:12:18,129,14,4100
3_DJF_1_3,10:13:02,10:13:02,119,15,4344
3_DJF_1_3,10:13:46,10:13:46,67,16,4588
3_DJF_1_3,10:14:43,10:14:43,70,17,4904
3_DJF_0_4,11:00:00,11:00:00,70,1,0
3_DJF_0_4,11:00:57,11:00:57,67,2,316
3_DJF_0_4,11:01:41,11:01:41,119,3,560
3_DJF_0_4,11:02:25,11:02:25,129,4,804
3_DJF_0_4,11:02:29,11:02:29,1,5,825
3_DJF_0_4,11:04:17,11:04:17,12,6,1424
3_DJF_0_4,11:06:20,11:06:20,23,7,2110
3_DJF_0_4,11:06:57,11:06:57,142,8,2313
3_DJF_0_4,11:07:15,11:07:15,87,9,2414
3_DJF_0_4,11:07:50,11:07:50,131,10,2609
3_DJF_0_4,11:08:53,11:08:53,102,11,2959
3_DJF_0_4,11:09:02,11:09:02,114,12,3010
3_DJF_0_4,11:11:25,11:11:25,41,13,3807
3_DJF_0_4,11:12:12,11:12:12,38,14,4070
3_DJF_0_4,11:13:11,11:13:11,136,15,4398
3_DJF_0_4,11:13:53,11:13:53,40,16,4631
3_DJF_0_4,11:14:42,11:14:42,8,17,4904
3_DJF_1_4,11:00:00,11:00:00,8,1,0
3_DJF_1_4,11:00:49,11:00:49,40,2,273
3_DJF_1_4,11:01:31,11:01:31,136,3,505
3_DJF_1_4,11:02:30,11:02:30,38,4,834
3_DJF_1_4,11:03:17,11:03:17,41,5,1097
3_DJF_1_4,11:05:40,11:05:40,114,6,1893
3_DJF_1_4,11:05:49,11:05:49,102,7,1945
3_DJF_1_4,11:06:52,11:06:52,131,8,2295
3_DJF_1_4,11:07:27,11:07:27,87,9,2490
3_DJF_1_4,11:07:45,11:07:45,142,10,2590
3_DJF_1_4,11:08:22,11:08:22,23,11,2793
3_DJF_1_4,11:10:26,11:10:26,12,12,3480
3_DJF_1_4,11:12:14,11:12:14,1,13,4078
3_DJF_1_4,11:12:18,11:12:18,129,14,4100
3_DJF_1_4,11:13:02,11:13:02,119,15,4344
3_DJF_1_4,11:13:46,11:13:46,67,16,4588
3_DJF_1_4,11:14:43,11:14:43,70,17,4904
3_DJF_0_5,12:00:00,12:00:00,70,1,0
3_DJF_0_5,12:00:57,12:00:57,67,2,316
3_DJF_0_5,12:01:41,12:01:41,119,3,560
3_DJF_0_5,12:02:25,12:02:25,129,4,804
3_DJF_0_5,12:02:29,12:02:29,1,5,825
3_DJF_0_5,12:04:17,12:04:17,12,6,1424
3_DJF_0_5,12:06:20,12:06:20,23,7,2110
3_DJF_0_5,12:06:57,12:06:57,142,8,2313
3_DJF_0_5,12:07:15,12:07:15,87,9,2414
3_DJF_0_5,12:07:50,12:07:50,131,10,2609
3_DJF_0_5,12:08:53,12:08:53,102,11,2959
3_DJF_0_5,12:09:02,12:09:02,114,12,3010
3_DJF_0_5,12:11:25,12:11:25,41,13,3807
3_DJF_0_5,12:12:12,12:12:12,38,14,4070
3_DJF_0_5,12:13:11,12:13:11,136,15,4398
3_DJF_0_5,12:13:53,12:13:53,40,16,4631
3_DJF_0_5,12:14:42,12:14:42,8,17,4904
3_DJF_1_5,12:00:00,12:00:00,8,1,0
3_DJF_1_5,12:00:49,12:00:49,40,2,273
3_DJF_1_5,12:01:31,12:01:31,136,3,505
3_DJF_1_5,12:02:30,12:02:30,38,4,834
3_DJF_1_5,12:03:17,12:03:17,41,5,1097
3_DJF_1_5,12:05:40,12:05:40,114,6,1893
3_DJF_1_5,12:05:49,12:05:49,102,7,1945
3_DJF_1_5,12:06:52,12:06:52,131,8,2295
3_DJF_1_5,12:07:27,12:07:27,87,9,2490
3_DJF_1_5,12:07:45,12:07:45,142,10,2590
3_DJF_1_5,12:08:22,12:08:22,23,11,2793
3_DJF_1_5,12:10:26,12:10:26,12,12,3480
3_DJF_1_5,12:12:14,12:12:14,1,13,4078
3_DJF_1_5,12:12:18,12:12:18,129,14,4100
3_DJF_1_5,12:13:02,12:13:02,119,15,4344
3_DJF_1_5,12:13:46,12:13:46,67,16,4588
3_DJF_1_5,12:14:43,12:14:43,70,17,4904
3_DJF_0_6,13:00:00,13:00:00,70,1,0
3_DJF_0_6,13:00:57,13:00:57,67,2,316
3_DJF_0_6,13:01:41,13:01:41,119,3,560
3_DJF_0_6,13:02:25,13:02:25,129,4,804
3_DJF_0_6,13:02:29,13:02:29,1,5,825
3_DJF_0_6,13:04:17,13:04:17,12,6,1424
3_DJF_0_6,13:06:20,13:06:20,23,7,2110
3_DJF_0_6,13:06:57,13:06:57,142,8,2313
3_DJF_0_6,13:07:15,13:07:15,87,9,2414
3_DJF_0_6,13:07:50,13:07:50,131,10,2609
3_DJF_0_6,13:08:53,13:08:53,102,11,2959
3_DJF_0_6,13:09:02,13:09:02,114,12,3010
3_DJF_0_6,13:11:25,13:11:25,41,13,3807
3_DJF_0_6,13:12:12,13:12:12,38,14,4070
3_DJF_0_6,13:13:11,13:13:11,136,15,4398
3_DJF_0_6,13:13:53,13:13:53,40,16,4631
3_DJF_0_6,13:14:42,13:14:42,8,17,4904
3_DJF_1_6,13:00:00,13:00:00,8,1,0
3_DJF_1_6,13:00:49,13:00:49,40,2,273
3_DJF_1_6,13:01:31,13:01:31,136,3,505
3_DJF_1_6,13:02:30,13:02:30,38,4,834
3_DJF_1_6,13:03:17,13:03:17,41,5,1097
3_DJF_1_6,13:05:40,13:05:40,114,6,1893
3_DJF_1_6,13:05:49,13:05:49,102,7,1945
3_DJF_1_6,13:06:52,13:06:52,131,8,2295
3_DJF_1_6,13:07:27,13:07:27,87,9,2490
3_DJF_1_6,13:07:45,13:07:45,142,10,2590
3_DJF_1_6,13:08:22,13:08:22,23,11,2793
3_DJF_1_6,13:10:26,13:10:26,12,12,3480
3_DJF_1_6,13:12:14,13:12:14,1,13,4078
3_DJF_1_6,13:12:18,13:12:18,129,14,4100
3_DJF_1_6,13:13:02,13:13:02,119,15,4344
3_DJF_1_6,13:13:46,13:13:46,67,16,4588
3_DJF_1_6,13:14:43,13:14:43,70,17,4904
3_DJF_0_7,14:00:00,14:00:00,70,1,0
3_DJF_0_7,14:00:57,14:00:57,67,2,316
3_DJF_0_7,14:01:41,14:01:41,119,3,560
3_DJF_0_7,14:02:25,14:02:25,129,4,804
3_DJF_0_7,14:02:29,14:02:29,1,5,825
3_DJF_0_7,14:04:17,14:04:17,12,6,1424
3_DJF_0_7,14:06:20,14:06:20,23,7,2110
3_DJF_0_7,14:06:57,14:06:57,142,8,2313
3_DJF_0_7,14:07:15,14:07:15,87,9,2414
3_DJF_0_7,14:07:50,14:07:50,131,10,2609
3_DJF_0_7,14:08:53,14:08:53,102,11,2959
3_DJF_0_7,14:09:02,14:09:02,114,12,3010
3_DJF_0_7,14:11:25,14:11:25,41,13,3807
3_DJF_0_7,14:12:12,14:12:12,38,14,4070
3_DJF_0_7,14:13:11,14:13:11,136,15,4398
3_DJF_0_7,14:13:53,14:13:53,40,16,4631
3_DJF_0_7,14:14:42,14:14:42,8,17,4904
3_DJF_1_7,14:00:00,14:00:00,8,1,0
3_DJF_1_7,14:00:49,14:00:49,40,2,273
3_DJF_1_7,14:01:31,14:01:31,136,3,505
3_DJF_1_7,14:02:30,14:02:30,38,4,834
3_DJF_1_7,14:03:17,14:03:17,41,5,1097
3_DJF_1_7,14:05:40,14:05:40,114,6,1893
3_DJF_1_7,14:05:49,14:05:49,102,7,1945
3_DJF_1_7,14:06:52,14:06:52,131,8,2295
3_DJF_1_7,14:07:27,14:07:27,87,9,2490
3_DJF_1_7,14:07:45,14:07:45,142,10,2590
3_DJF_1_7,14:08:22,14:08:22,23,11,2793
3_DJF_1_7,14:10:26,14:10:26,12,12,3480
3_DJF_1_7,14:12:14,14:12:14,1,13,4078
3_DJF_1_7,14:12:18,14:12:18,129,14,4100
3_DJF_1_7,14:13:02,14:13:02,119,15,4344
3_DJF_1_7,14:13:46,14:13:46,67,16,4588
3_DJF_1_7,14:14:43,14:14:43,70,17,4904
3_DJF_0_8,15:00:00,15:00:00,70,1,0
3_DJF_0_8,15:00:57,15:00:57,67,2,316
3_DJF_0_8,15:01:41,15:01:41,119,3,560
3_DJF_0_8,15:02:25,15:02:25,129,4,804
3_DJF_0_8,15:02:29,15:02:29,1,5,825
3_DJF_0_8,15:04:17,15:04:17,12,6,1424
3_DJF_0_8,15:06:20,15:06:20,23,7,2110
3_DJF_0_8,15:06:57,15:06:57,142,8,2313
3_DJF_0_8,15:07:15,15:07:15,87,9,2414
3_DJF_0_8,15:07:50,15:07:50,131,10,2609
3_DJF_0_8,15:08:53,15:08:53,102,11,2959
3_DJF_0_8,15:09:02,15:09:02,114,12,3010
3_DJF_0_8,15:11:25,15:11:25,41,13,3807
3_DJF_0_8,15:12:12,15:12:12,38,14,4070
3_DJF_0_8,15:13:11,15:13:11,136,15,4398
3_DJF_0_8,15:13:53,15:13:53,40,16,4631
3_DJF_0_8,15:14:42,15:14:42,8,17,4904
3_DJF_1_8,15:00:00,15:00:00,8,1,0
3_DJF_1_8,15:00:49,15:00:49,40,2,273
3_DJF_1_8,15:01:31,15:01:31,136,3,505
3_DJF_1_8,15:02:30,15:02:30,38,4,834
3_DJF_1_8,15:03:17,15:03:17,41,5,1097
3_DJF_1_8,15:05:40,15:05:40,114,6,1893
3_DJF_1_8,15:05:49,15:05:49,102,7,1945
3_DJF_1_8,15:06:52,15:06:52,131,8,2295
3_DJF_1_8,15:07:27,15:07:27,87,9,2490
3_DJF_1_8,15:07:45,15:07:45,142,10,2590
3_DJF_1_8,15:08:22,15:08:22,23,11,2793
3_DJF_1_8,15:10:26,15:10:26,12,12,3480
3_DJF_1_8,15:12:14,15:12:14,1,13,4078
3_DJF_1_8,15:12:18,15:12:18,129,14,4100
3_DJF_1_8,15:13:02,15:13:02,119,15,4344
3_DJF_1_8,15:13:46,15:13:46,67,16,4588
3_DJF_1_8,15:14:43,15:14:43,70,17,4904
3_DJF_0_9,16:00:00,16:00:00,70,1,0
3_DJF_0_9,16:00:57,16:00:57,67,2,316
3_DJF_0_9,16:01:41,16:01:41,119,3,560
3_DJF_0_9,16:02:25,16:02:25,129,4,804
3_DJF_0_9,16:02:29,16:02:29,1,5,825
3_DJF_0_9,16:04:17,16:04:17,12,6,1424
3_DJF_0_9,16:06:20,16:06:20,23,7,2110
3_DJF_0_9,16:06:57,16:06:57,142,8,2313
3_DJF_0_9,16:07:15,16:07:15,87,9,2414
3_DJF_0_9,16:07:50,16:07:50,131,10,2609
3_DJF_0_9,16:08:53,16:08:53,102,11,2959
3_DJF_0_9,16:09:02,16:09:02,114,12,3010
3_DJF_0_9,16:11:25,16:11:25,41,13,3807
3_DJF_0_9,16:12:12,16:12:12,38,14,4070
3_DJF_0_9,16:13:11,16:13:11,136,15,4398
3_DJF_0_9,16:13:53,16:13:53,40,16,4631
3_DJF_0_9,16:14:42,16:14:42,8,17,4904
3_DJF_1_9,16:00:00,16:00:00,8,1,0
3_DJF_1_9,16:00:49,16:00:49,40,2,273
3_DJF_1_9,16:01:31,16:01:31,136,3,505
3_DJF_1_9,16:02:30,16:02:30,38,4,834
3_DJF_1_9,16:03:17,16:03:17,41,5,1097
3_DJF_1_9,16:05:40,16:05:40,114,6,1893
3_DJF_1_9,16:05:49,16:05:49,102,7,1945
3_DJF_1_9,16:06:52,16:06:52,131,8,2295
3_DJF_1_9,16:07:27,16:07:27,87,9,2490
3_DJF_1_9,16:07:45,16:07:45,142,10,2590
3_DJF_1_9,16:08:22,16:08:22,23,11,2793
3_DJF_1_9,16:10:26,16:10:26,12,12,3480
3_DJF_1_9,16:12:14,16:12:14,1,13,4078
3_DJF_1_9,16:12:18,16:12:18,129,14,4100
3_DJF_1_9,16:13:02,16:13:02,119,15,4344
3_DJF_1_9,16:13:46,16:13:46,67,16,4588
3_DJF_1_9,16:14:43,16:14:43,70,17,4904
3_DJF_0_10,17:00:00,17:00:00,70,1,0
3_DJF_0_10,17:00:57,17:00:57,67,2,316
3_DJF_0_10,17:01:41,17:01:41,119,3,560
3_DJF_0_10,17:02:25,17:02:25,129,4,804
3_DJF_0_10,17:02:29,17:02:29,1,5,825
3_DJF_0_10,17:04:17,17:04:17,12,6,1424
3_DJF_0_10,17:06:20,17:06:20,23,7,2110
3_DJF_0_10,17:06:57,17:06:57,142,8,2313
3_DJF_0_10,17:07:15,17:07:15,87,9,2414
3_DJF_0_10,17:07:50,17:07:50,131,10,2609
3_DJF_0_10,17:08:53,17:08:53,102,11,2959
3_DJF_0_10,17:09:02,17:09:02,114,12,3010
3_DJF_0_10,17:11:25,17:11:25,41,13,3807
3_DJF_0_10,17:12:12,17:12:12,38,14,4070
3_DJF_0_10,17:13:11,17:13:11,136,15,4398
3_DJF_0_10,17:13:53,17:13:53,40,16,4631
3_DJF_0_10,17:14:42,17:14:42,8,17,4904
3_DJF_1_10,17:00:00,17:00:00,8,1,0
3_DJF_1_10,17:00:49,17:00:49,40,2,273
3_DJF_1_10,17:01:31,17:01:31,136,3,505
3_DJF_1_10,17:02:30,17:02:30,38,4,834
3_DJF_1_10,17:03:17,17:03:17,41,5,1097
3_DJF_1_10,17:05:40,17:05:40,114,6,1893
3_DJF_1_10,17:05:49,17:05:49,102,7,1945
3_DJF_1_10,17:06:52,17:06:52,131,8,2295
3_DJF_1_10,17:07:27,17:07:27,87,9,2490
3_DJF_1_10,17:07:45,17:07:45,142,10,2590
3_DJF_1_10,17:08:22,17:08:22,23,11,2793
3_DJF_1_10,17:10:26,17:10:26,12,12,3480
3_DJF_1_10,17:12:14,17:12:14,1,13,4078
3_DJF_1_10,17:12:18,17:12:18,129,14,4100
3_DJF_1_10,17:13:02,17:13:02,119,15,4344
3_DJF_1_10,17:13:46,17:13:46,67,16,4588
3_DJF_1_10,17:14:43,17:14:43,70,17,4904
3_DJF_0_11,18:00:00,18:00:00,70,1,0
3_DJF_0_11,18:00:57,18:00:57,67,2,316
3_DJF_0_11,18:01:41,18:01:41,119,3,560
3_DJF_0_11,18:02:25,18:02:25,129,4,804
3_DJF_0_11,18:02:29,18:02:29,1,5,825
3_DJF_0_11,18:04:17,18:04:17,12,6,1424
3_DJF_0_11,18:06:20,18:06:20,23,7,2110
3_DJF_0_11,18:06:57,18:06:57,142,8,2313
3_DJF_0_11,18:07:15,18:07:15,87,9,2414
3_DJF_0_11,18:07:50,18:07:50,131,10,2609
3_DJF_0_11,18:08:53,18:08:53,102,11,2959
3_DJF_0_11,18:09:02,18:09:02,114,12,3010
3_DJF_0_11,18:11:25,18:11:25,41,13,3807
3_DJF_0_11,18:12:12,18:12:12,38,14,4070
3_DJF_0_11,18:13:11,18:13:11,136,15,4398
3_DJF_0_11,18:13:53,18:13:53,40,16,4631
3_DJF_0_11,18:14:42,18:14:42,8,17,4904
3_DJF_1_11,18:00:00,18:00:00,8,1,0
3_DJF_1_11,18:00:49,18:00:49,40,2,273
3_DJF_1_11,18:01:31,18:01:31,136,3,505
3_DJF_1_11,18:02:30,18:02:30,38,4,834
3_DJF_1_11,18:03:17,18:03:17,41,5,1097
3_DJF_1_11,18:05:40,18:05:40,114,6,1893
3_DJF_1_11,18:05:49,18:05:49,102,7,1945
3_DJF_1_11,18:06:52,18:06:52,131,8,2295
3_DJF_1_11,18:07:27,18:07:27,87,9,2490
3_DJF_1_11,18:07:45,18:07:45,142,10,2590
3_DJF_1_11,18:08:22,18:08:22,23,11,2793
3_DJF_1_11,18:10:26,18:10:26,12,12,3480
3_DJF_1_11,18:12:14,18:12:14,1,13,4078
3_DJF_1_11,18:12:18,18:12:18,129,14,4100
3_DJF_1_11,18:13:02,18:13:02,119,15,4344
3_DJF_1_11,18:13:46,18:13:46,67,16,4588
3_DJF_1_11,18:14:43,18:14:43,70,17,4904
3_DJF_0_12,19:00:00,19:00:00,70,1,0
3_DJF_0_12,19:00:57,19:00:57,67,2,316
3_DJF_0_12,19:01:41,19:01:41,119,3,560
3_DJF_0_12,19:02:25,19:02:25,129,4,804
3_DJF_0_12,19:02:29,19:02:29,1,5,825
3_DJF_0_12,19:04:17,19:04:17,12,6,1424
3_DJF_0_12,19:06:20,19:06:20,23,7,2110
3_DJF_0_12,19:06:57,19:06:57,142,8,2313
3_DJF_0_12,19:07:15,19:07:15,87,9,2414
3_DJF_0_12,19:07:50,19:07:50,131,10,2609
3_DJF_0_12,19:08:53,19:08:53,102,11,2959
3_DJF_0_12,19:09:02,19:09:02,114,12,3010
3_DJF_0_12,19:11:25,19:11:25,41,13,3807
3_DJF_0_12,19:12:12,19:12:12,38,14,4070
3_DJF_0_12,19:13:11,19:13:11,136,15,4398
3_DJF_0_12,19:13:53,19:13:53,40,16,4631
3_DJF_0_12,19:14:42,19:14:42,8,17,4904
3_DJF_1_12,19:00:00,19:00:00,8,1,0
3_DJF_1_12,19:00:49,19:00:49,40,2,273
3_DJF_1_12,19:01:31,19:01:31,136,3,505
3_DJF_1_12,19:02:30,19:02:30,38,4,834
3_DJF_1_12,19:03:17,19:03:17,41,5,1097
3_DJF_1_12,19:05:40,19:05:40,114,6,1893
3_DJF_1_12,19:05:49,19:05:49,102,7,1945
3_DJF_1_12,19:06:52,19:06:52,131,8,2295
3_DJF_1_12,19:07:27,19:07:27,87,9,2490
3_DJF_1_12,19:07:45,19:07:45,142,10,2590
3_DJF_1_12,19:08:22,19:08:22,23,11,2793
3_DJF_1_12,19:10:26,19:10:26,12,12,3480
3_DJF_1_12,19:12:14,19:12:14,1,13,4078
3_DJF_1_12,19:12:18,19:12:18,129,14,4100
3_DJF_1_12,19:13:02,19:13:02,119,15,4344
3_DJF_1_12,19:13:46,19:13:46,67,16,4588
3_DJF_1_12,19:14:43,19:14:43,70,17,4904
4_PSCO_0_1,6:49:00,6:49:00,69,1,0
4_PSCO_0_1,6:49:35,6:49:35,18,2,192
4_PSCO_0_1,6:49:59,6:49:59,89,3,327
4_PSCO_0_1,6:50:50,6:50:50,126,4,613
4_PSCO_0_1,6:56:21,6:56:21,4,5,2454
4_PSCO_0_1,6:56:39,6:56:39,3,6,2554
4_PSCO_0_1,6:57:18,6:57:18,10,7,2769
4_PSCO_0_1,6:58:38,6:58:38,140,8,3215
4_PSCO_0_1,6:59:41,6:59:41,85,9,3565
4_PSCO_0_1,7:01:28,7:01:28,142,10,4157
4_PSCO_0_1,7:02:05,7:02:05,23,11,4361
4_PSCO_0_1,7:02:48,7:02:48,99,12,4599
4_PSCO_0_1,7:03:45,7:03:45,6,13,4916
4_PSCO_0_1,7:04:29,7:04:29,144,14,5162
4_PSCO_0_1,7:05:06,7:05:06,93,15,5365
4_PSCO_0_1,7:06:01,7:06:01,83,16,5669
4_PSCO_0_1,7:06:45,7:06:45,19,17,5914
4_PSCO_1_1,6:49:00,6:49:00,19,1,0
4_PSCO_1_1,6:49:44,6:49:44,83,2,245
4_PSCO_1_1,6:50:39,6:50:39,93,3,549
4_PSCO_1_1,6:51:16,6:51:16,144,4,752
4_PSCO_1_1,6:52:00,6:52:00,6,5,997
4_PSCO_1_1,6:52:57,6:52:57,99,6,1314
4_PSCO_1_1,6:53:40,6:53:40,23,7,1552
4_PSCO_1_1,6:54:17,6:54:17,142,8,1756
4_PSCO_1_1,6:56:04,6:56:04,85,9,2349
4_PSCO_1_1,6:57:07,6:57:07,140,10,2698
4_PSCO_1_1,6:58:27,6:58:27,10,11,3144
4_PSCO_1_1,6:59:06,6:59:06,3,12,3360
4_PSCO_1_1,6:59:24,6:59:24,4,13,3460
4_PSCO_1_1,7:04:55,7:04:55,126,14,5301
4_PSCO_1_1,7:05:46,7:05:46,89,15,5586
4_PSCO_1_1,7:06:10,7:06:10,18,16,5722
4_PSCO_1_1,7:06:44,7:06:44,69,17,5913
4_PSCO_0_2,7:19:00,7:19:00,69,1,0
4_PSCO_0_2,7:19:35,7:19:35,18,2,192
4_PSCO_0_2,7:19:59,7:19:59,89,3,327
4_PSCO_0_2,7:20:50,7:20:50,126,4,613
4_PSCO_0_2,7:26:21,7:26:21,4,5,2454
4_PSCO_0_2,7:26:39,7:26:39,3,6,2554
